,area_type,availability,location,total_sqft,bath,balcony,price,Number_of_Bedrooms,total_sqm,Dollar_Price,price_per_sqm,neighborhood
6329,Super built-up  Area,Ready To Move,Talaghattapura,2106,3.0,2.0,126.0,3,195.653718,154198.8,788.1209801492246,Tier 2
6330,Super built-up  Area,Not Ready,Talaghattapura,2254,3.0,2.0,170.0,3,209.403362,208046.0,993.5179550746659,Tier 1
6331,Super built-up  Area,Not Ready,Talaghattapura,1868,3.0,1.0,121.0,3,173.542804,148079.8,853.2753683062537,Tier 2
6332,Super built-up  Area,Ready To Move,Talaghattapura,2106,3.0,2.0,126.0,3,195.653718,154198.8,788.1209801492246,Tier 2
6333,Super built-up  Area,Not Ready,Talaghattapura,1868,3.0,1.0,135.0,3,173.542804,165213.0,952.0014439780517,Tier 1
6334,Super built-up  Area,Not Ready,Talaghattapura,1856,3.0,2.0,135.0,3,172.427968,165213.0,958.1566257279098,Tier 1
6335,Super built-up  Area,Not Ready,Talaghattapura,1868,3.0,1.0,120.0,3,173.542804,146856.0,846.2235057582682,Tier 2
6336,Super built-up  Area,Not Ready,Talaghattapura,2254,3.0,2.0,170.0,3,209.403362,208046.0,993.5179550746659,Tier 1
6337,Super built-up  Area,Not Ready,Talaghattapura,1804,3.0,1.0,115.0,3,167.597012,140737.0,839.7345413294122,Tier 2
6338,Super built-up  Area,Not Ready,Talaghattapura,1856,3.0,2.0,135.0,3,172.427968,165213.0,958.1566257279098,Tier 1
6339,Super built-up  Area,Not Ready,Talaghattapura,2254,3.0,2.0,153.0,3,209.403362,187241.4,894.1661595671993,Tier 1
6340,Super built-up  Area,Not Ready,Talaghattapura,2106,3.0,3.0,148.0,3,195.653718,181122.4,925.7294052546448,Tier 1
6341,Super built-up  Area,Not Ready,Talaghattapura,1856,3.0,2.0,135.0,3,172.427968,165213.0,958.1566257279098,Tier 1
6342,Super built-up  Area,Not Ready,Talaghattapura,2273,3.0,3.0,159.0,3,211.168519,194584.19999999998,921.464055918297,Tier 1
6343,Super built-up  Area,Not Ready,Talaghattapura,2099,3.0,3.0,147.0,3,195.003397,179898.6,922.5408519421844,Tier 1
6344,Super built-up  Area,Not Ready,Talaghattapura,2273,3.0,2.0,145.0,3,211.168519,177451.0,840.3288560261201,Tier 2
6345,Super built-up  Area,Not Ready,Talaghattapura,1804,3.0,2.0,127.0,3,167.597012,155422.6,927.359015207264,Tier 1
6346,Super built-up  Area,Not Ready,Talaghattapura,1804 - 2273,3.0,0.0,122.0,3,189.3827655,149303.6,788.3695203511008,Tier 2
6347,Super built-up  Area,Not Ready,Talaghattapura,2265,3.0,3.0,159.0,3,210.425295,194584.19999999998,924.7186751003485,Tier 1
6348,Super built-up  Area,Not Ready,Talaghattapura,2099,3.0,2.0,134.0,3,195.003397,163989.19999999998,840.9556065323312,Tier 2
6349,Super built-up  Area,Ready To Move,Sector 1 HSR Layout,1840,3.0,2.0,155.0,3,170.94152,189689.0,1109.6718924694246,Tier 1
6350,Super built-up  Area,Ready To Move,Sector 1 HSR Layout,1533,3.0,2.0,150.0,3,142.420299,183570.0,1288.9314324498082,Tier 1
6351,Super built-up  Area,Ready To Move,Sector 1 HSR Layout,1804,3.0,2.0,150.0,3,167.597012,183570.0,1095.3059234731463,Tier 1
6352,Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,1329,2.0,2.0,45.95,3,123.468087,56233.61,455.4505651326727,Tier 4
6353,Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,1073,2.0,2.0,31.77,2,99.684919,38880.126,390.03017096297185,Tier 4
6354,Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,1090,2.0,1.0,37.0,2,101.26427,45280.6,447.15278152896377,Tier 4
6355,Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,1126,2.0,1.0,36.0,2,104.608778,44056.799999999996,421.1577732033156,Tier 4
6356,Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,740,1.0,1.0,23.65,1,68.74822,28942.87,420.99810002353513,Tier 4
6357,Super built-up  Area,Ready To Move,Whitefield,1116,2.0,3.0,48.76,2,103.679748,59672.488,575.5462291439983,Tier 3
6358,Built-up  Area,Ready To Move,Ambedkar Nagar,3530,4.0,2.0,290.0,4,327.94759,354902.0,1082.1912123214565,Tier 1
6359,Built-up  Area,Ready To Move,Ambedkar Nagar,2395,4.0,2.0,150.0,3,222.50268499999999,183570.0,825.0237519605663,Tier 2
6360,Super built-up  Area,Ready To Move,Ambedkar Nagar,1935,4.0,2.0,130.0,3,179.767305,159094.0,884.9996388386643,Tier 2
6361,Super built-up  Area,Ready To Move,Ambedkar Nagar,1424,2.0,2.0,90.0,2,132.293872,110142.0,832.5555699208804,Tier 2
6362,Super built-up  Area,Ready To Move,Ambedkar Nagar,2225,4.0,2.0,169.0,3,206.709175,206822.19999999998,1000.5467826960269,Tier 1
6363,Super built-up  Area,Ready To Move,Ambedkar Nagar,1850,4.0,3.0,139.0,3,171.87055,170108.19999999998,989.7460617889451,Tier 1
6364,Super built-up  Area,Ready To Move,Ambedkar Nagar,1862,3.0,2.0,119.0,3,172.985386,145632.19999999998,841.8757408790589,Tier 2
6365,Super built-up  Area,Ready To Move,Ambedkar Nagar,1424,2.0,2.0,90.0,2,132.293872,110142.0,832.5555699208804,Tier 2
6366,Super built-up  Area,Ready To Move,Ambedkar Nagar,2150,4.0,2.0,125.0,3,199.74145,152975.0,765.8650720719211,Tier 2
6367,Super built-up  Area,Ready To Move,Ambedkar Nagar,1852,3.0,2.0,130.0,3,172.056356,159094.0,924.6621496505483,Tier 1
6368,Super built-up  Area,Ready To Move,Ambedkar Nagar,1850,4.0,2.0,120.0,3,171.87055,146856.0,854.4570317602404,Tier 2
6369,Super built-up  Area,Ready To Move,Ambedkar Nagar,1367,2.0,2.0,86.0,2,126.998401,105246.8,828.7253947394188,Tier 2
6370,Super built-up  Area,Ready To Move,Ambedkar Nagar,1409,2.0,2.0,95.0,2,130.900327,116261.0,888.1643206284733,Tier 1
6371,Super built-up  Area,Ready To Move,Ambedkar Nagar,1950,4.0,2.0,120.0,3,181.16085,146856.0,810.6387224392024,Tier 2
6372,Super built-up  Area,Ready To Move,Ambedkar Nagar,1921,4.0,3.0,129.0,3,178.466663,157870.19999999998,884.5920988616231,Tier 2
6373,Super built-up  Area,Ready To Move,Ambedkar Nagar,1935,4.0,2.0,125.0,3,179.767305,152975.0,850.9611911910233,Tier 2
6374,Super built-up  Area,Ready To Move,Ambedkar Nagar,1852,4.0,2.0,122.0,3,172.056356,149303.6,867.7598635182069,Tier 2
6375,Super built-up  Area,Ready To Move,Ambedkar Nagar,1950,4.0,2.0,120.0,3,181.16085,146856.0,810.6387224392024,Tier 2
6376,Super built-up  Area,Ready To Move,Ambedkar Nagar,1852,3.0,2.0,125.0,3,172.056356,152975.0,889.0982208178349,Tier 1
6377,Super built-up  Area,Ready To Move,Ambedkar Nagar,1850,4.0,2.0,121.0,3,171.87055,148079.8,861.5775070249091,Tier 2
6378,Super built-up  Area,Ready To Move,Ambedkar Nagar,1425,2.0,1.0,94.0,2,132.386775,115037.2,868.9478235269346,Tier 2
6379,Super built-up  Area,Not Ready,Kanakpura Road,1290,2.0,3.0,74.0,2,119.84487,90561.2,755.6535377776287,Tier 2
6380,Super built-up  Area,Not Ready,Kanakpura Road,1299,2.0,2.0,85.0,2,120.680997,104023.0,861.9666938946485,Tier 2
6381,Super built-up  Area,Not Ready,Kanakpura Road,1296,2.0,1.0,89.0,2,120.402288,108918.2,904.6190218577906,Tier 1
6382,Built-up  Area,Ready To Move,Kanaka Nagar,1190,3.0,1.0,55.0,3,110.55457,67309.0,608.8305530924683,Tier 3
6383,Super built-up  Area,Ready To Move,Kanaka Nagar,900,2.0,1.0,40.0,2,83.6127,48952.0,585.461299539424,Tier 3
6384,Super built-up  Area,Ready To Move,Balagere,1210,2.0,1.0,80.9,2,112.41263,99005.42,880.732173955898,Tier 2
6385,Built-up  Area,Ready To Move,Kaval Byrasandra,1020,2.0,1.0,52.0,2,94.76106,63637.6,671.5585494716922,Tier 3
6386,Built-up  Area,Ready To Move,Kanakpura Road,2000,3.0,3.0,105.0,3,185.806,128499.0,691.5761600809446,Tier 2
6387,Super built-up  Area,Not Ready,Dairy Circle,1855,3.0,1.0,225.0,3,172.335065,275355.0,1597.78858701797,Tier 1
6388,Super built-up  Area,Not Ready,Dairy Circle,1980,3.0,2.0,224.0,3,183.94794,274131.2,1490.2651261003523,Tier 1
6389,Super built-up  Area,Ready To Move,Dairy Circle,3730,6.0,2.0,450.0,4,346.52819,550710.0,1589.221355988383,Tier 1
6390,Super built-up  Area,Ready To Move,Dairy Circle,3754,6.0,2.0,430.0,4,348.757862,526234.0,1508.8806800862887,Tier 1
6391,Super built-up  Area,Ready To Move,Dairy Circle,3754,6.0,2.0,480.0,4,348.757862,587424.0,1684.3319219567873,Tier 1
6392,Super built-up  Area,Ready To Move,Dairy Circle,2251,4.0,2.0,370.0,3,209.124653,452806.0,2165.244477417017,Tier 1
6393,Super built-up  Area,Ready To Move,Dairy Circle,1541,2.0,1.0,181.0,2,143.163523,221507.8,1547.2363026439352,Tier 1
6394,Super built-up  Area,Not Ready,Dairy Circle,2048,3.0,2.0,206.0,3,190.265344,252102.8,1325.006407893179,Tier 1
6395,Super built-up  Area,Ready To Move,Dairy Circle,2735,4.0,2.0,340.0,3,254.089705,416092.0,1637.5791376514053,Tier 1
6396,Super built-up  Area,Ready To Move,Dairy Circle,3730,6.0,2.0,430.0,4,346.52819,526234.0,1518.5892957222327,Tier 1
6397,Built-up  Area,Ready To Move,Avalahalli,2300,3.0,3.0,120.0,3,213.6769,146856.0,687.280655981063,Tier 3
6398,Built-up  Area,Ready To Move,Avalahalli,2045,3.0,2.0,108.0,3,189.986635,132170.4,695.6826199906114,Tier 2
6399,Super built-up  Area,Ready To Move,Avalahalli,2996,4.0,3.0,200.0,4,278.337388,244760.0,879.3644352227665,Tier 2
6400,Built-up  Area,Ready To Move,Bellari Road,3500,2.0,1.0,350.0,4,325.1605,428330.0,1317.287923963704,Tier 1
6402,Super built-up  Area,Ready To Move,Kodihalli,3252,5.0,3.0,335.0,4,302.120556,409973.0,1356.9847925210358,Tier 1
6403,Super built-up  Area,Ready To Move,Kodihalli,2700,4.0,1.0,270.0,3,250.8381,330426.0,1317.287923963704,Tier 1
6404,Super built-up  Area,Ready To Move,Kodihalli,2392,4.0,2.0,260.0,3,222.223976,318188.0,1431.834699960548,Tier 1
6405,Super built-up  Area,Ready To Move,Kodihalli,2408,4.0,2.0,260.0,3,223.710424,318188.0,1422.3208481335676,Tier 1
6406,Super built-up  Area,Ready To Move,Kodihalli,2500,4.0,1.0,260.0,3,232.2575,318188.0,1369.9794409222523,Tier 1
6407,Super built-up  Area,Not Ready,Kodihalli,3260,5.0,3.0,388.0,4,302.86378,474834.39999999997,1567.815075146985,Tier 1
6408,Super built-up  Area,Ready To Move,Kodihalli,3197,5.0,2.0,335.0,4,297.010891,409973.0,1380.329854638226,Tier 1
6409,Super built-up  Area,Ready To Move,Kodihalli,3522,5.0,3.0,716.0,4,327.204366,876240.7999999999,2677.9618215730043,Tier 1
6410,Super built-up  Area,Ready To Move,Lingadheeranahalli,1521,3.0,1.0,95.0,3,141.305463,116261.0,822.7636605953444,Tier 2
6411,Super built-up  Area,Ready To Move,Lingadheeranahalli,1511,3.0,1.0,95.0,3,140.376433,116261.0,828.2088204933945,Tier 2
6412,Super built-up  Area,Ready To Move,Lingadheeranahalli,1683,3.0,1.0,109.0,3,156.355749,133394.19999999998,853.145476601567,Tier 2
6413,Super built-up  Area,Ready To Move,Lingadheeranahalli,1519,3.0,1.0,93.0,3,141.119657,113813.4,806.5028105900229,Tier 2
6414,Super built-up  Area,Ready To Move,Lingadheeranahalli,1521,3.0,1.0,94.99,3,141.305463,116248.76199999999,822.6770538942291,Tier 2
6415,Super built-up  Area,Ready To Move,Lingadheeranahalli,1687,3.0,3.0,127.0,3,156.727361,155422.6,991.6749635055745,Tier 1
6416,Super built-up  Area,Ready To Move,Lingadheeranahalli,1893,3.0,2.0,140.0,3,175.865379,171332.0,974.2224477280432,Tier 1
6417,Super built-up  Area,Ready To Move,Lingadheeranahalli,1530,2.0,2.0,90.0,3,142.14159,110142.0,774.8752493904141,Tier 2
6418,Super built-up  Area,Ready To Move,Lingadheeranahalli,1682,3.0,1.0,120.0,3,156.262846,146856.0,939.801134813582,Tier 1
6419,Super built-up  Area,Ready To Move,Lingadheeranahalli,1521,3.0,1.0,94.71,3,141.305463,115906.09799999998,820.2520662630006,Tier 2
6420,Super built-up  Area,Ready To Move,Lingadheeranahalli,1893,3.0,1.0,130.0,3,175.865379,159094.0,904.635130033183,Tier 1
6421,Super built-up  Area,Ready To Move,Lingadheeranahalli,1705,3.0,1.0,110.0,3,158.399615,134618.0,849.8631767507768,Tier 2
6422,Super built-up  Area,Ready To Move,Lingadheeranahalli,2245,4.0,2.0,154.0,4,208.567235,188465.19999999998,903.618442273543,Tier 1
6423,Super built-up  Area,Ready To Move,Lingadheeranahalli,1682,3.0,1.0,113.0,3,156.262846,138289.4,884.9794019494564,Tier 2
6424,Super built-up  Area,Ready To Move,Lingadheeranahalli,1682,3.0,1.0,114.0,3,156.262846,139513.19999999998,892.8110780729028,Tier 1
6425,Super built-up  Area,Ready To Move,Lingadheeranahalli,1506,3.0,1.0,95.0,3,139.911918,116261.0,830.958517772589,Tier 2
6426,Super built-up  Area,Ready To Move,Lingadheeranahalli,1683,3.0,1.0,140.0,3,156.355749,171332.0,1095.7831809561412,Tier 1
6427,Super built-up  Area,Ready To Move,Lingadheeranahalli,1683,3.0,1.0,110.0,3,156.355749,134618.0,860.9724993226824,Tier 2
6428,Super built-up  Area,Ready To Move,Lingadheeranahalli,1684,3.0,1.0,120.0,3,156.448652,146856.0,938.68498144682,Tier 1
6429,Super built-up  Area,Ready To Move,Lingadheeranahalli,2236,4.0,2.0,153.0,4,207.731108,187241.4,901.3642771307992,Tier 1
6430,Super built-up  Area,Ready To Move,Lingadheeranahalli,1894,4.0,1.0,114.0,3,175.958282,139513.19999999998,792.8765751418281,Tier 2
6431,Super built-up  Area,Ready To Move,Lingadheeranahalli,2240,4.0,2.0,160.0,4,208.10272,195808.0,940.91994568836,Tier 1
6432,Super built-up  Area,Ready To Move,Sarjapur  Road,1117,2.0,3.0,29.99,2,103.772651,36701.761999999995,353.6747076067277,Tier 4
6433,Super built-up  Area,Not Ready,Jakkur,3467.86,6.0,3.0,249.0,4,322.17459758,304726.2,945.8417959979997,Tier 1
6435,Super built-up  Area,Not Ready,Jakkur,1452.19,2.0,1.0,100.0,2,134.91280757,122380.0,907.104389896435,Tier 1
6436,Super built-up  Area,Not Ready,Jakkur,2249.81 - 4112.19,4.0,0.0,260.5,4,295.524443,318799.89999999997,1078.7598371346899,Tier 1
6437,Super built-up  Area,Not Ready,Jakkur,1950,3.0,2.0,131.0,3,181.16085,160317.8,884.9472719961293,Tier 2
6438,Super built-up  Area,Not Ready,Jakkur,1819.18,3.0,1.0,160.0,3,169.00727954,195808.0,1158.5773141425952,Tier 1
6439,Super built-up  Area,Not Ready,Jakkur,3405.1,6.0,3.0,400.0,4,316.3440053,489520.0,1547.4293547487052,Tier 1
6441,Super built-up  Area,Not Ready,Jakkur,2249.81,4.0,2.0,245.0,4,209.01409843,299831.0,1434.5013195385723,Tier 1
6442,Super built-up  Area,Not Ready,Jakkur,1950,3.0,2.0,131.0,3,181.16085,160317.8,884.9472719961293,Tier 2
6443,Super built-up  Area,Not Ready,Jakkur,1932.47,3.0,2.0,183.0,3,179.53226041,223955.4,1247.438201293463,Tier 1
6445,Super built-up  Area,Ready To Move,Green Glen Layout,1575,3.0,2.0,125.0,3,146.322225,152975.0,1045.4666063204,Tier 1
6446,Super built-up  Area,Ready To Move,Green Glen Layout,1530,3.0,2.0,105.0,3,142.14159,128499.0,904.0211242888165,Tier 1
6447,Super built-up  Area,Ready To Move,Green Glen Layout,1517,3.0,3.0,100.0,3,140.933851,122380.0,868.3506420327647,Tier 2
6448,Super built-up  Area,Not Ready,Sarjapur  Road,1254,3.0,2.0,38.0,3,116.500362,46504.4,399.17815877688,Tier 4
6449,Super built-up  Area,Not Ready,Sarjapur  Road,1249,3.0,2.0,44.71,3,116.035847,54716.098,471.5447804677118,Tier 4
6450,Super built-up  Area,Ready To Move,Hegde Nagar,1341,2.0,1.0,97.0,2,124.582923,118708.59999999999,952.8480881765794,Tier 1
6451,Super built-up  Area,Ready To Move,Hegde Nagar,1703,3.0,2.0,113.0,3,158.213809,138289.4,874.0665614086821,Tier 2
6452,Super built-up  Area,Ready To Move,Hegde Nagar,1703,3.0,2.0,125.0,3,158.213809,152975.0,966.8877891688961,Tier 1
6453,Super built-up  Area,Ready To Move,Hegde Nagar,1718,3.0,2.0,119.0,3,159.607354,145632.19999999998,912.4404129899929,Tier 1
6454,Super built-up  Area,Not Ready,Hegde Nagar,1703,3.0,2.0,130.0,3,158.213809,159094.0,1005.563300735652,Tier 1
6455,Super built-up  Area,Ready To Move,Hegde Nagar,1718,3.0,2.0,130.0,3,159.607354,159094.0,996.7836444428495,Tier 1
6456,Built-up  Area,Ready To Move,Green Glen Layout,1485,3.0,2.0,115.0,3,137.960955,140737.0,1020.1219613186933,Tier 1
6457,Built-up  Area,Ready To Move,Green Glen Layout,1600,3.0,3.0,105.0,3,148.6448,128499.0,864.4702001011808,Tier 2
6458,Super built-up  Area,Ready To Move,Green Glen Layout,1725,3.0,2.0,130.0,3,160.257675,159094.0,992.7387253059799,Tier 1
6459,Super built-up  Area,Ready To Move,Green Glen Layout,1715,3.0,2.0,115.0,3,159.328645,140737.0,883.312602074787,Tier 2
6460,Super built-up  Area,Ready To Move,Green Glen Layout,1750,3.0,2.0,130.0,3,162.58025,159094.0,978.5567435158944,Tier 1
6461,Super built-up  Area,Ready To Move,Green Glen Layout,1715,3.0,3.0,115.0,3,159.328645,140737.0,883.312602074787,Tier 2
6462,Super built-up  Area,Ready To Move,Tumkur Road,1459,2.0,1.0,110.0,3,135.545477,134618.0,993.157447813622,Tier 1
6463,Built-up  Area,Not Ready,Hegde Nagar,2162,3.0,1.0,200.0,3,200.856286,244760.0,1218.582723370679,Tier 1
6464,Super built-up  Area,Ready To Move,Hegde Nagar,2112.95,4.0,2.0,145.0,3,196.29939384999997,177451.0,903.9813955594648,Tier 1
6465,Super built-up  Area,Ready To Move,Hegde Nagar,2006,4.0,2.0,196.0,3,186.363418,239864.8,1287.080922716281,Tier 1
6466,Super built-up  Area,Not Ready,Hegde Nagar,3216,5.0,2.0,300.0,4,298.776048,367140.0,1228.8133619064404,Tier 1
6467,Super built-up  Area,Not Ready,Hegde Nagar,2006.8,4.0,2.0,196.0,3,186.4377404,239864.8,1286.5678348459537,Tier 1
6468,Super built-up  Area,Ready To Move,Hegde Nagar,2144.6,4.0,2.0,145.0,3,199.2397738,177451.0,890.6404409901012,Tier 1
6469,Super built-up  Area,Not Ready,Hegde Nagar,2087.01,3.0,2.0,115.0,3,193.88949003000002,140737.0,725.8619328888025,Tier 2
6470,Super built-up  Area,Ready To Move,Hegde Nagar,2087.01,4.0,2.0,135.0,3,193.88949003000002,165213.0,852.0987907825072,Tier 2
6471,Super built-up  Area,Ready To Move,Hegde Nagar,2162.03,4.0,2.0,129.0,3,200.85907309,157870.19999999998,785.9749503536852,Tier 2
6472,Super built-up  Area,Ready To Move,Hegde Nagar,2087.01,4.0,2.0,160.0,3,193.88949003000002,195808.0,1009.8948631496381,Tier 1
6473,Built-up  Area,Ready To Move,Sarjapur  Road,1750,3.0,3.0,99.0,3,162.58025,121156.2,745.2085969851811,Tier 2
6474,Super built-up  Area,Ready To Move,Hegde Nagar,2026,3.0,2.0,132.0,3,188.221478,161541.6,858.2527441421962,Tier 2
6475,Super built-up  Area,Ready To Move,Hegde Nagar,1801,3.0,2.0,115.0,3,167.318303,140737.0,841.1333217980343,Tier 2
6476,Super built-up  Area,Ready To Move,Hegde Nagar,1801,3.0,2.0,140.0,3,167.318303,171332.0,1023.9883917541288,Tier 1
6477,Super built-up  Area,Ready To Move,Hegde Nagar,1965,4.0,2.0,125.0,3,182.554395,152975.0,837.96941727971,Tier 2
6478,Super built-up  Area,Ready To Move,Hegde Nagar,1847,3.0,2.0,135.0,3,171.591841,165213.0,962.8254993779104,Tier 1
6479,Super built-up  Area,Ready To Move,Hegde Nagar,1965,4.0,2.0,132.0,3,182.554395,161541.6,884.8957046473738,Tier 2
6480,Super built-up  Area,Ready To Move,Hegde Nagar,1847,3.0,2.0,125.0,3,171.591841,152975.0,891.5050920165837,Tier 1
6481,Super built-up  Area,Ready To Move,Hegde Nagar,1847,3.0,2.0,123.0,3,171.591841,150527.4,877.2410105443184,Tier 2
6482,Super built-up  Area,Ready To Move,Hegde Nagar,1884,4.0,2.0,118.0,3,175.02925199999999,144408.4,825.052946006991,Tier 2
6483,Super built-up  Area,Ready To Move,Hegde Nagar,1930,4.0,2.0,122.0,3,179.30279,149303.6,832.6897757698026,Tier 2
6484,Super built-up  Area,Ready To Move,Tumkur Road,1779,3.0,2.0,112.0,3,165.274437,137065.6,829.3212337489311,Tier 2
6485,Built-up  Area,Ready To Move,Thanisandra,1702,3.0,2.0,130.0,3,158.120906,159094.0,1006.1541134857905,Tier 1
6486,Built-up  Area,Ready To Move,Thanisandra,1678,3.0,2.0,125.0,3,155.891234,152975.0,981.2931495557987,Tier 1
6487,Built-up  Area,Ready To Move,Thanisandra,1690,3.0,2.0,125.0,3,157.00607,152975.0,974.3253875471185,Tier 1
6488,Built-up  Area,Ready To Move,Thanisandra,1698,3.0,2.0,125.0,3,157.749294,152975.0,969.7349263572615,Tier 1
6489,Built-up  Area,Ready To Move,Thanisandra,1694,3.0,1.0,125.0,3,157.377682,152975.0,972.0247372813637,Tier 1
6490,Plot  Area,Ready To Move,Thanisandra,2800,5.0,2.0,380.0,4,260.1284,465044.0,1787.7478968078842,Tier 1
6491,Super built-up  Area,Ready To Move,Thanisandra,1735,3.0,3.0,135.0,3,161.186705,165213.0,1024.9790762829975,Tier 1
6492,Super built-up  Area,Ready To Move,Thanisandra,2144,3.0,2.0,145.0,3,199.184032,177451.0,890.8896873821693,Tier 1
6493,Super built-up  Area,Ready To Move,Thanisandra,2144,3.0,2.0,135.0,3,199.184032,165213.0,829.4490192868473,Tier 2
6494,Super built-up  Area,Ready To Move,Thanisandra,1564,3.0,1.0,101.0,3,145.300292,123603.79999999999,850.6782629177371,Tier 2
6495,Super built-up  Area,Ready To Move,Thanisandra,1847,3.0,2.0,123.0,3,171.591841,150527.4,877.2410105443184,Tier 2
6496,Super built-up  Area,Ready To Move,Thanisandra,1697,3.0,2.0,114.0,3,157.65639099999999,139513.19999999998,884.9194067876385,Tier 2
6497,Super built-up  Area,Ready To Move,Thanisandra,2002,3.0,2.0,112.0,3,185.991806,137065.6,736.9442931265478,Tier 2
6498,Super built-up  Area,Ready To Move,Thanisandra,1697,3.0,2.0,115.0,3,157.65639099999999,140737.0,892.6818577243723,Tier 1
6499,Super built-up  Area,Ready To Move,Thanisandra,3216,4.0,1.0,226.0,4,298.776048,276578.8,925.7060659695184,Tier 1
6500,Super built-up  Area,Ready To Move,Thanisandra,1698,3.0,2.0,102.0,3,157.749294,124827.59999999999,791.3036999075254,Tier 2
6501,Super built-up  Area,Ready To Move,Thanisandra,1801,3.0,1.0,115.0,3,167.318303,140737.0,841.1333217980343,Tier 2
6502,Super built-up  Area,Ready To Move,Thanisandra,1564,3.0,1.0,104.0,3,145.300292,127275.2,875.9459340935116,Tier 2
6503,Super built-up  Area,Ready To Move,Thanisandra,204Sq. Meter,4.0,2.0,185.0,3,,226403.0,,Tier 4
6504,Super built-up  Area,Ready To Move,Thanisandra,1698,3.0,2.0,107.0,3,157.749294,130946.59999999999,830.0930969618158,Tier 2
6505,Super built-up  Area,Ready To Move,Thanisandra,1564,3.0,1.0,105.0,3,145.300292,128499.0,884.368491152103,Tier 2
