,area_type,availability,location,total_sqft,bath,balcony,price,Number_of_Bedrooms,total_sqm,Dollar_Price,price_per_sqm,neighborhood
6988,Super built-up  Area,Not Ready,Raja Rajeshwari Nagar 5th Stage,1320,2,2,73,3,122.63196,89337.4,728.5001398,Tier 2
8976,Super built-up  Area,Ready To Move,Sarjapur  Road,1320,2,2,115,2,122.63196,140737,1147.637206,Tier 1
9675,Super built-up  Area,Ready To Move,Sarjapur  Road,1320,2,1,100,2,122.63196,122380,997.9453969,Tier 1
12280,Super built-up  Area,Ready To Move,Sarjapur  Road,1320,2,2,110,2,122.63196,134618,1097.739937,Tier 1
7847,Super built-up  Area,Not Ready,Uttarahalli,1320,2,3,55.44,3,122.63196,67847.472,553.2609281,Tier 3
9062,Super built-up  Area,Not Ready,Uttarahalli,1320,2,2,55.44,3,122.63196,67847.472,553.2609281,Tier 3
2790,Plot  Area,Ready To Move,Varthur,1320,2,1,110,4,122.63196,134618,1097.739937,Tier 1
6456,Super built-up  Area,Ready To Move,Whitefield,1320,2,1,95,2,122.63196,116261,948.0481271,Tier 1
7323,Super built-up  Area,Ready To Move,Whitefield,1320,2,3,79.5,2,122.63196,97292.1,793.3665906,Tier 2
8978,Super built-up  Area,Not Ready,Whitefield,1320,2,1,99.26,2,122.63196,121474.388,990.560601,Tier 1
6109,Super built-up  Area,Ready To Move,Bharathi Nagar,1322,2,2,68,2,122.817766,83218.4,677.5762393,Tier 3
1866,Built-up  Area,Ready To Move,Kanakpura Road,1322,2,3,70,2,122.817766,85666,697.5049522,Tier 2
5881,Super built-up  Area,Not Ready,Magadi Road,1322,2,2,58.82,3,122.817766,71983.916,586.103447,Tier 3
9925,Super built-up  Area,Not Ready,manyata park,1322,2,1,61.99,2,122.817766,75863.362,617.6904569,Tier 3
7426,Super built-up  Area,Ready To Move,Yelahanka,1322,2,2,86,2,122.817766,105246.8,856.9346555,Tier 2
8383,Super built-up  Area,Ready To Move,Yelahanka,1322,2,2,75,2,122.817766,91785,747.3267345,Tier 2
8908,Super built-up  Area,Ready To Move,Yelahanka,1322,2,2,80,2,122.817766,97904,797.1485168,Tier 2
12456,Super built-up  Area,Ready To Move,Yelahanka,1322,2,1,77.9,2,122.817766,95334.02,776.2233682,Tier 2
12753,Super built-up  Area,Ready To Move,Chandapura,1323,2,1,42,3,122.910669,51399.6,418.1866425,Tier 4
11981,Super built-up  Area,Ready To Move,Sarjapur  Road,1323,2,2,74,2,122.910669,90561.2,736.8050368,Tier 2
10313,Super built-up  Area,Ready To Move,Kodigehaali,1324,3,2,65,3,123.003572,79547,646.7047965,Tier 3
8595,Super built-up  Area,Ready To Move,Bellandur,1325,2,2,65,2,123.096475,79547,646.2167174,Tier 3
99,Built-up  Area,Ready To Move,Byatarayanapura,1325,2,1,90,3,123.096475,110142,894.7616087,Tier 1
2268,Built-up  Area,Ready To Move,Chikkalasandra,1325,2,1,59,2,123.096475,72204.2,586.5659435,Tier 3
4582,Super built-up  Area,Ready To Move,Garudachar Palya,1325,2,2,60.8,3,123.096475,74407.04,604.4611757,Tier 3
11182,Super built-up  Area,Ready To Move,Garudachar Palya,1325,2,2,60.8,3,123.096475,74407.04,604.4611757,Tier 3
13008,Super built-up  Area,Ready To Move,Garudachar Palya,1325,2,2,60,3,123.096475,73428,596.5077392,Tier 3
10654,Super built-up  Area,Ready To Move,Gollahalli,1325,2,1,47,3,123.096475,57518.6,467.2643957,Tier 4
134,Built-up  Area,Ready To Move,Hoysalanagar,1325,3,1,57,3,123.096475,69756.6,566.6823522,Tier 3
12606,Super built-up  Area,Ready To Move,Hoysalanagar,1325,2,3,56,3,123.096475,68532.8,556.7405565,Tier 3
6591,Super built-up  Area,Ready To Move,Kaggadasapura,1325,2,2,50,2,123.096475,61190,497.0897826,Tier 4
4758,Super built-up  Area,Ready To Move,Kalena Agrahara,1325,2,2,76,2,123.096475,93008.8,755.5764696,Tier 2
6268,Super built-up  Area,Ready To Move,Koramangala,1325,2,2,119,2,123.096475,145632.2,1183.073683,Tier 1
1501,Built-up  Area,Ready To Move,Mallasandra,1325,2,2,73,2,123.096475,89337.4,725.7510826,Tier 2
6644,Super built-up  Area,Ready To Move,Mallasandra,1325,2,2,70,2,123.096475,85666,695.9256957,Tier 2
7166,Super built-up  Area,Ready To Move,Mallasandra,1325,2,1,70,2,123.096475,85666,695.9256957,Tier 2
684,Built-up  Area,Ready To Move,Marathahalli,1325,1,1,92,2,123.096475,112589.6,914.6452,Tier 1
5175,Super built-up  Area,Ready To Move,Marathahalli,1325,2,2,71.55,2,123.096475,87562.89,711.3354789,Tier 2
12568,Super built-up  Area,Ready To Move,R.T. Nagar,1325,2,2,52,2,123.096475,63637.6,516.9733739,Tier 4
7178,Super built-up  Area,Not Ready,Uttarahalli,1325,2,1,53,2,123.096475,64861.4,526.9151696,Tier 4
2195,Built-up  Area,Ready To Move,Yelahanka,1325,2,2,58,3,123.096475,70980.4,576.6241478,Tier 3
9722,Super built-up  Area,Not Ready,Abbigere,1326,2,1,34.8,3,123.189378,42588.24,345.7135728,Tier 4
10204,Super built-up  Area,Not Ready,Abbigere,1326,2,1,35,3,123.189378,42833,347.7004324,Tier 4
6587,Super built-up  Area,Not Ready,Govindpura,1326,2,1,62.17,2,123.189378,76083.646,617.615311,Tier 3
4581,Super built-up  Area,Not Ready,Yelahanka,1326,2,2,78,2,123.189378,95456.4,774.8752494,Tier 2
7546,Super built-up  Area,Ready To Move,Yelahanka,1326,2,2,57,2,123.189378,69756.6,566.2549899,Tier 3
4655,Super built-up  Area,Ready To Move,Yelahanka,1327,2,2,98,2,123.282281,119932.4,972.827555,Tier 1
6913,Super built-up  Area,Ready To Move,Yelahanka,1327,2,3,85,2,123.282281,104023,843.7790018,Tier 2
10986,Super built-up  Area,Ready To Move,Bharathi Nagar,1328,2,2,69,2,123.375184,84442.2,684.4342376,Tier 3
7881,Super built-up  Area,Not Ready,Hebbal,1328,2,2,60,3,123.375184,73428,595.1602066,Tier 3
9978,Super built-up  Area,Not Ready,Kanakpura Road,1328,2,3,91.06,2,123.375184,111439.228,903.2548069,Tier 1
10769,Super built-up  Area,Not Ready,Kanakpura Road,1328,2,2,107,2,123.375184,130946.6,1061.369035,Tier 1
13079,Super built-up  Area,Ready To Move,Uttarahalli,1328,2,1,56,3,123.375184,68532.8,555.4828595,Tier 3
7139,Super built-up  Area,Not Ready,Electronic City Phase II,1329,2,2,41,3,123.468087,50175.8,406.3867937,Tier 4
12159,Super built-up  Area,Not Ready,Kanakpura Road,1329,2,1,107,2,123.468087,130946.6,1060.570413,Tier 1
5806,Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,1329,2,2,45.95,3,123.468087,56233.61,455.4505651,Tier 4
7145,Super built-up  Area,Ready To Move,Somasundara Palya,1329,2,2,70,2,123.468087,85666,693.8311112,Tier 2
7907,Super built-up  Area,Ready To Move,Uttarahalli,1329,2,1,56,3,123.468087,68532.8,555.064889,Tier 3
7043,Super built-up  Area,Ready To Move,Banashankari,1330,2,1,78,2,123.56099,95456.4,772.5447975,Tier 2
9812,Super built-up  Area,Ready To Move,Banashankari,1330,2,2,77,2,123.56099,94232.6,762.640377,Tier 2
10988,Super built-up  Area,Ready To Move,Banashankari 6th Stage,1330,2,2,80,2,123.56099,97904,792.3536385,Tier 2
10603,Super built-up  Area,Not Ready,Channasandra,1330,2,2,51.83,3,123.56099,63429.554,513.3461135,Tier 4
12515,Super built-up  Area,Ready To Move,Electronics City Phase 1,1330,2,2,44,3,123.56099,53847.2,435.7945012,Tier 4
5292,Super built-up  Area,Ready To Move,EPIP Zone,1330,2,1,92.5,2,123.56099,113201.5,916.1588945,Tier 1
5547,Super built-up  Area,Ready To Move,EPIP Zone,1330,2,1,86.98,2,123.56099,106446.124,861.4864934,Tier 2
5667,Super built-up  Area,Not Ready,EPIP Zone,1330,2,1,93.36,2,123.56099,114253.968,924.6766961,Tier 1
12086,Super built-up  Area,Ready To Move,GD Layout,1330,2,2,68,3,123.56099,83218.4,673.5005927,Tier 3
12124,Super built-up  Area,Ready To Move,Hessarghatta,1330,3,2,65,3,123.56099,79547,643.7873313,Tier 3
8418,Super built-up  Area,Not Ready,Kanakpura Road,1330,2,1,107,2,123.56099,130946.6,1059.772991,Tier 1
13239,Super built-up  Area,Ready To Move,Near International Airport,1330,2,1,56,2,123.56099,68532.8,554.6475469,Tier 3
11600,Super built-up  Area,Ready To Move,Old Madras Road,1330,2,2,74,2,123.56099,90561.2,732.9271156,Tier 2
8477,Super built-up  Area,Ready To Move,Rajiv Nagar,1330,2,1,93,2,123.56099,113813.4,921.1111047,Tier 1
2953,Plot  Area,Ready To Move,Ramamurthy Nagar,1330,4,1,140,3,123.56099,171332,1386.618867,Tier 1
1698,Built-up  Area,Ready To Move,Sarjapura - Attibele Road,1330,2,1,49,3,123.56099,59966.2,485.3166036,Tier 4
4591,Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,1330,2,1,48,3,123.56099,58742.4,475.4121831,Tier 4
7004,Super built-up  Area,Ready To Move,Subramanyapura,1330,3,2,72,3,123.56099,88113.6,713.1182746,Tier 2
13195,Super built-up  Area,Not Ready,TC Palaya,1330,3,3,46.56,3,123.56099,56980.128,461.1498176,Tier 4
7570,Super built-up  Area,Ready To Move,Thubarahalli,1330,2,1,75,2,123.56099,91785,742.8315361,Tier 2
5248,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,1,56,3,123.56099,68532.8,554.6475469,Tier 3
5509,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,1,56,3,123.56099,68532.8,554.6475469,Tier 3
5561,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,2,46.55,3,123.56099,56967.89,461.0507734,Tier 4
5903,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,1,47,3,123.56099,57518.6,465.5077626,Tier 4
6122,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,2,46.55,3,123.56099,56967.89,461.0507734,Tier 4
8783,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,1,57,3,123.56099,69756.6,564.5519674,Tier 3
9165,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,2,39.9,3,123.56099,48829.62,395.1863772,Tier 4
10540,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,2,46.55,3,123.56099,56967.89,461.0507734,Tier 4
10992,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,2,46.55,3,123.56099,56967.89,461.0507734,Tier 4
11185,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,2,46.45,3,123.56099,56845.51,460.0603313,Tier 4
11572,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,1,58,3,123.56099,70980.4,574.4563879,Tier 3
12618,Super built-up  Area,Ready To Move,Uttarahalli,1330,2,1,57,3,123.56099,69756.6,564.5519674,Tier 3
1148,Built-up  Area,Ready To Move,"Varthur Road, ",1330,2,1,64,2,123.56099,78323.2,633.8829108,Tier 3
5471,Super built-up  Area,Not Ready,Whitefield,1330,2,1,71,2,123.56099,86889.8,703.2138541,Tier 2
8489,Super built-up  Area,Ready To Move,Whitefield,1330,2,2,55,3,123.56099,67309,544.7431265,Tier 4
8832,Super built-up  Area,Ready To Move,Yelachenahalli,1330,3,3,73.5,3,123.56099,89949.3,727.9749053,Tier 2
11667,Super built-up  Area,Not Ready,Yelahanka,1330,2,1,93.65,2,123.56099,114608.87,927.548978,Tier 1
4559,Super built-up  Area,Not Ready,Kanakpura Road,1330.74,2,2,91.79,2,123.6297382,112332.602,908.6212073,Tier 1
9146,Super built-up  Area,Ready To Move,Harlur,1331,2,1,88,2,123.653893,107694.4,870.9341646,Tier 2
5810,Super built-up  Area,Not Ready,Kanakpura Road,1331,2,1,107,2,123.653893,130946.6,1058.976768,Tier 1
13188,Super built-up  Area,Ready To Move,9th Phase JP Nagar,1331.95,2,2,69,2,123.7421509,84442.2,682.4044953,Tier 3
6530,Super built-up  Area,Ready To Move,Ambalipura,1332,2,1,79,2,123.746796,96680.2,781.2743693,Tier 2
6603,Super built-up  Area,Not Ready,Hosa Road,1332,2,1,86.12,3,123.746796,105393.656,851.687958,Tier 2
12985,Super built-up  Area,Not Ready,Kanakpura Road,1332,2,1,108,2,123.746796,132170.4,1068.07129,Tier 1
1700,Built-up  Area,Ready To Move,Sector 2 HSR Layout,1332,2,2,101,2,123.746796,123603.8,998.8444468,Tier 1
11479,Super built-up  Area,Not Ready,Dasarahalli,1333,2,1,86.65,2,123.839699,106042.27,856.2865612,Tier 2
12135,Super built-up  Area,Not Ready,Dasarahalli,1333,2,1,78.56,2,123.839699,96141.728,776.3401298,Tier 2
1443,Built-up  Area,Ready To Move,Hebbal,1333,2,1,104,2,123.839699,127275.2,1027.741516,Tier 1
9232,Super built-up  Area,Ready To Move,Hebbal,1333,2,1,100,2,123.839699,122380,988.2129962,Tier 1
9097,Super built-up  Area,Ready To Move,ITI Layout,1333,2,2,77.27,2,123.839699,94563.026,763.5921822,Tier 2
11697,Super built-up  Area,Ready To Move,Sarjapur,1333,3,1,50,3,123.839699,61190,494.1064981,Tier 4
8259,Super built-up  Area,Ready To Move,Begur Road,1334,2,3,42.69,2,123.932602,52244.022,421.5518851,Tier 4
13146,Super built-up  Area,Not Ready,Margondanahalli,1334,2,1,67.76,2,123.932602,82924.688,669.1111674,Tier 3
1272,Built-up  Area,Not Ready,Ramamurthy Nagar,1334,2,1,67,2,123.932602,81994.6,661.6063786,Tier 3
1777,Built-up  Area,Not Ready,Varanasi,1334,2,1,62,2,123.932602,75875.6,612.2327683,Tier 3
8032,Super built-up  Area,Not Ready,Electronics City Phase 1,1335,2,2,67,2,124.025505,81994.6,661.1107933,Tier 3
1341,Built-up  Area,Ready To Move,HRBR Layout,1335,2,1,87,3,124.025505,106470.6,858.4572988,Tier 2
10734,Super built-up  Area,Ready To Move,Kathriguppe,1335,2,3,73.43,3,124.025505,89863.634,724.5576948,Tier 2
12038,Super built-up  Area,Ready To Move,Kathriguppe,1335,2,2,73.43,3,124.025505,89863.634,724.5576948,Tier 2
646,Built-up  Area,Ready To Move,Kudlu Gate,1335,3,2,89,3,124.025505,108918.2,878.1919493,Tier 2
10694,Super built-up  Area,Ready To Move,Nagavarapalya,1335,2,3,110,2,124.025505,134618,1085.40578,Tier 1
13006,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1335,2,1,56,3,124.025505,68532.8,552.5702153,Tier 3
11730,Super built-up  Area,Ready To Move,Sarjapur  Road,1335,2,1,95,2,124.025505,116261,937.3959009,Tier 1
12777,Super built-up  Area,Not Ready,Electronic City Phase II,1336,2,3,50.35,3,124.118408,61618.33,496.4479564,Tier 4
1615,Built-up  Area,Not Ready,Kudlu Gate,1336,2,1,86,2,124.118408,105246.8,847.9548014,Tier 2
6783,Super built-up  Area,Ready To Move,Lakshminarayana Pura,1336,2,2,100,2,124.118408,122380,985.9939551,Tier 1
4994,Super built-up  Area,Not Ready,Hebbal,1337,2,1,82,2,124.211311,100351.6,807.9103199,Tier 2
9880,Super built-up  Area,Not Ready,Whitefield,1338,2,1,103,2,124.304214,126051.4,1014.055726,Tier 1
11738,Super built-up  Area,Not Ready,Divya Unnathi Layout,1339,2,1,53.56,2,124.397117,65546.728,526.9151696,Tier 4
12012,Super built-up  Area,Ready To Move,Jai Bheema Nagar,1339,2,2,55,2,124.397117,67309,541.0816715,Tier 4
891,Built-up  Area,Ready To Move,Kanakpura Road,1339,2,2,62,2,124.397117,75875.6,609.9466115,Tier 3
5085,Super built-up  Area,Ready To Move,Kanakpura Road,1339,2,3,75,2,124.397117,91785,737.838643,Tier 2
6776,Super built-up  Area,Ready To Move,Kanakpura Road,1339,2,2,62,2,124.397117,75875.6,609.9466115,Tier 3
7001,Super built-up  Area,Ready To Move,Kanakpura Road,1339,2,2,58,2,124.397117,70980.4,570.5952173,Tier 3
7910,Super built-up  Area,Ready To Move,Kanakpura Road,1339,2,2,71.5,2,124.397117,87501.7,703.406173,Tier 2
7926,Super built-up  Area,Ready To Move,Kanakpura Road,1339,2,2,58,2,124.397117,70980.4,570.5952173,Tier 3
9035,Super built-up  Area,Ready To Move,Kanakpura Road,1339,2,2,85,2,124.397117,104023,836.2171287,Tier 2
11645,Super built-up  Area,Ready To Move,Kanakpura Road,1339,2,2,63,2,124.397117,77099.4,619.7844601,Tier 3
13238,Super built-up  Area,Ready To Move,Kanakpura Road,1339,2,2,67,2,124.397117,81994.6,659.1358544,Tier 3
5272,Super built-up  Area,Ready To Move,Sai Gardens,1339,2,2,55,2,124.397117,67309,541.0816715,Tier 4
11299,Super built-up  Area,Ready To Move,Amruthahalli,1340,2,1,75,2,124.49002,91785,737.2880171,Tier 2
6035,Super built-up  Area,Ready To Move,Banashankari,1340,2,3,53.6,3,124.49002,65595.68,526.9151696,Tier 4
12839,Super built-up  Area,Ready To Move,Banashankari,1340,2,2,53.6,3,124.49002,65595.68,526.9151696,Tier 4
11017,Super built-up  Area,Ready To Move,Banaswadi,1340,2,2,73,2,124.49002,89337.4,717.6270034,Tier 2
11162,Super built-up  Area,Ready To Move,Bannerghatta Road,1340,2,3,85,2,124.49002,104023,835.5930861,Tier 2
202,Built-up  Area,Ready To Move,Channasandra,1340,2,2,48.33,3,124.49002,59146.254,475.1083982,Tier 4
10864,Super built-up  Area,Not Ready,Devanahalli,1340,2,1,65,2,124.49002,79547,638.9829482,Tier 3
11144,Super built-up  Area,Ready To Move,Dodsworth Layout,1340,2,1,71,2,124.49002,86889.8,697.9659896,Tier 2
5908,Super built-up  Area,Not Ready,Doopanahalli,1340,2,1,100,3,124.49002,122380,983.0506895,Tier 1
12957,Super built-up  Area,Ready To Move,Duddanahalli,1340,2,2,47,3,124.49002,57518.6,462.0338241,Tier 4
663,Built-up  Area,Not Ready,Electronics City Phase 1,1340,2,2,75,2,124.49002,91785,737.2880171,Tier 2
9956,Super built-up  Area,Ready To Move,Hegde Nagar,1340,2,2,72,2,124.49002,88113.6,707.7964965,Tier 2
8408,Super built-up  Area,Ready To Move,Hennur,1340,3,2,54.24,3,124.49002,66378.912,533.206694,Tier 4
11988,Super built-up  Area,Ready To Move,Hennur,1340,2,2,54.27,3,124.49002,66415.626,533.5016092,Tier 4
4650,Super built-up  Area,Ready To Move,Jakkuru Layout,1340,2,2,55.7,2,124.49002,68165.66,547.5592341,Tier 4
8248,Super built-up  Area,Ready To Move,Kaggadasapura,1340,3,1,66,3,124.49002,80770.8,648.8134551,Tier 3
1172,Built-up  Area,Ready To Move,Kanakapura,1340,2,2,65,2,124.49002,79547,638.9829482,Tier 3
943,Built-up  Area,Ready To Move,Kanakpura Road,1340,2,2,60,2,124.49002,73428,589.8304137,Tier 3
6215,Super built-up  Area,Ready To Move,Mallasandra,1340,2,2,61,2,124.49002,74651.8,599.6609206,Tier 3
6637,Super built-up  Area,Ready To Move,Mysore Road,1340,2,2,64.31,3,124.49002,78702.578,632.1998984,Tier 3
6759,Super built-up  Area,Ready To Move,Mysore Road,1340,2,3,64.31,3,124.49002,78702.578,632.1998984,Tier 3
6820,Super built-up  Area,Ready To Move,P Krishnappa Layout,1340,3,3,77,3,124.49002,94232.6,756.9490309,Tier 2
2008,Built-up  Area,Ready To Move,Sonnenahalli,1340,2,3,42,3,124.49002,51399.6,412.8812896,Tier 4
886,Built-up  Area,Ready To Move,Tala Cauvery Layout,1340,2,3,77,2,124.49002,94232.6,756.9490309,Tier 2
11148,Super built-up  Area,Not Ready,Thanisandra,1340,2,1,66.33,2,124.49002,81174.654,652.0575224,Tier 3
549,Built-up  Area,Ready To Move,Ulsoor,1340,3,0,90,3,124.49002,110142,884.7456206,Tier 2
9171,Super built-up  Area,Ready To Move,Vinayaka Nagar,1340,2,1,65,2,124.49002,79547,638.9829482,Tier 3
7303,Super built-up  Area,Ready To Move,Whitefield,1340,2,1,77,2,124.49002,94232.6,756.9490309,Tier 2
10726,Super built-up  Area,Not Ready,Whitefield,1340,2,1,101,2,124.49002,123603.8,992.8811964,Tier 1
11384,Super built-up  Area,Ready To Move,Whitefield,1340,2,2,41,2,124.49002,50175.8,403.0507827,Tier 4
5022,Super built-up  Area,Ready To Move,Hegde Nagar,1341,2,1,97,2,124.582923,118708.6,952.8480882,Tier 1
8035,Super built-up  Area,Not Ready,Hennur Road,1341,2,1,75.76,2,124.582923,92715.088,744.2038264,Tier 2
9152,Super built-up  Area,Not Ready,Hennur Road,1341,2,1,95,2,124.582923,116261,933.2017358,Tier 1
5102,Super built-up  Area,Not Ready,Electronic City,1342,2,1,73.3,2,124.675826,89704.54,719.5022714,Tier 2
11584,Super built-up  Area,Not Ready,Electronic City,1342,2,1,72,2,124.675826,88113.6,706.7416582,Tier 2
12738,Super built-up  Area,Ready To Move,Electronic City,1342,2,1,90,2,124.675826,110142,883.4270727,Tier 2
7557,Super built-up  Area,Ready To Move,Kaikondrahalli,1342,3,3,92,3,124.675826,112589.6,903.0587854,Tier 1
7785,Super built-up  Area,Ready To Move,Sector 7 HSR Layout,1342,2,2,115,2,124.675826,140737,1128.823482,Tier 1
1702,Built-up  Area,Ready To Move,Yelahanka,1342,2,2,75,3,124.675826,91785,736.1892273,Tier 2
5867,Super built-up  Area,Ready To Move,7th Phase JP Nagar,1343,2,2,56.41,3,124.768729,69034.558,553.3001623,Tier 3
8204,Super built-up  Area,Ready To Move,EPIP Zone,1343,2,2,86,2,124.768729,105246.8,843.5350816,Tier 2
12514,Super built-up  Area,Not Ready,Panathur,1343,2,1,76,2,124.768729,93008.8,745.449607,Tier 2
10566,Super built-up  Area,Ready To Move,Thanisandra,1343,2,2,75,2,124.768729,91785,735.6410595,Tier 2
7022,Super built-up  Area,Ready To Move,Bannerghatta Road,1344,2,1,42,3,124.861632,51399.6,411.6524762,Tier 4
8098,Super built-up  Area,Ready To Move,Hebbal,1344,2,1,108,2,124.861632,132170.4,1058.534939,Tier 1
4311,Plot  Area,Ready To Move,Medaralli,1344,4,1,84,4,124.861632,102799.2,823.3049525,Tier 2
12411,Super built-up  Area,Ready To Move,Murugeshpalya,1344,2,0,56,3,124.861632,68532.8,548.8699683,Tier 4
4468,Plot  Area,Ready To Move,Whitefield,1344,3,1,130,4,124.861632,159094,1274.162426,Tier 1
11676,Super built-up  Area,Ready To Move,Chandapura,1345,2,2,39.5,3,124.954535,48340.1,386.8615093,Tier 4
1534,Built-up  Area,Ready To Move,Gollarapalya Hosahalli,1345,3,2,60,3,124.954535,73428,587.6377356,Tier 3
9833,Super built-up  Area,Ready To Move,Hebbal,1345,2,1,97,2,124.954535,118708.6,950.0143392,Tier 1
11242,Super built-up  Area,Ready To Move,Hennur,1345,2,1,69,3,124.954535,84442.2,675.7833959,Tier 3
5764,Super built-up  Area,Ready To Move,Hosur Road,1345,2,2,106,2,124.954535,129722.8,1038.16,Tier 1
8749,Super built-up  Area,Ready To Move,Hosur Road,1345,2,2,106,2,124.954535,129722.8,1038.16,Tier 1
9898,Super built-up  Area,Ready To Move,Hosur Road,1345,2,2,108,2,124.954535,132170.4,1057.747924,Tier 1
12090,Super built-up  Area,Ready To Move,Hosur Road,1345,2,2,106,2,124.954535,129722.8,1038.16,Tier 1
597,Built-up  Area,Ready To Move,Magadi Road,1345,2,2,55,2,124.954535,67309,538.6679243,Tier 4
162,Built-up  Area,Not Ready,Uttarahalli,1345,2,1,67,2,124.954535,81994.6,656.1954714,Tier 3
6070,Super built-up  Area,Ready To Move,Uttarahalli,1345,2,1,57,3,124.954535,69756.6,558.2558488,Tier 3
7979,Super built-up  Area,Ready To Move,Uttarahalli,1345,2,1,47,3,124.954535,57518.6,460.3162262,Tier 4
11818,Super built-up  Area,Ready To Move,Uttarahalli,1345,2,1,57,3,124.954535,69756.6,558.2558488,Tier 3
